"FP0.6","TP0.6","FN0.6","TN0.6","FP0.7","TP0.7","FN0.7","TN0.7","FP0.8","TP0.8","FN0.8","TN0.8","FP0.9","TP0.9","FN0.9","TN0.9","FP0.62","TP0.62","FN0.62","TN0.62","FP0.72","TP0.72","FN0.72","TN0.72","FP0.82","TP0.82","FN0.82","TN0.82","FP0.92","TP0.92","FN0.92","TN0.92","FP0.63","TP0.63","FN0.63","TN0.63","FP0.73","TP0.73","FN0.73","TN0.73","FP0.83","TP0.83","FN0.83","TN0.83","FP0.93","TP0.93","FN0.93","TN0.93","FP0.64","TP0.64","FN0.64","TN0.64","FP0.74","TP0.74","FN0.74","TN0.74","FP0.84","TP0.84","FN0.84","TN0.84","FP0.94","TP0.94","FN0.94","TN0.94","FP0.65","TP0.65","FN0.65","TN0.65","FP0.75","TP0.75","FN0.75","TN0.75","FP0.85","TP0.85","FN0.85","TN0.85","FP0.95","TP0.95","FN0.95","TN0.95","S1","S2","S3","S4","S5"
0,1,4,995,0,1,4,995,0,1,4,995,0,0,5,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,18,4,1,977,18,4,1,977,18,4,1,977,18,4,1,977,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,2,2,3,993,2,2,3,993,1,2,3,994,0,1,4,995,0.427109021260163,0.739747423103411,0.865207380270796,0.463197840566191,0.251228879331162
0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,20,5,0,975,20,5,0,975,20,5,0,975,20,5,0,975,1,1,4,994,1,1,4,994,1,1,4,994,0,1,4,995,3,0,5,992,1,0,5,994,1,0,5,994,0,0,5,995,0.211492170706234,0.747006603995104,0.869891934717905,0.403768480754599,0.204366667684802
0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,21,3,2,974,21,3,2,974,21,3,2,974,21,3,2,974,1,2,3,994,1,2,3,994,0,2,3,995,0,2,3,995,2,2,3,993,1,2,3,994,0,2,3,995,0,1,4,995,0.235570526664909,0.759209777698409,0.85971845238518,0.58350030054775,0.237416690418227
0,0,5,995,0,0,5,995,0,0,5,995,0,0,5,995,0,3,2,995,0,3,2,995,0,2,3,995,0,2,3,995,27,4,1,968,27,4,1,968,27,4,1,968,27,4,1,968,3,2,3,992,2,2,3,993,1,2,3,994,0,2,3,995,2,2,3,993,0,2,3,995,0,1,4,995,0,1,4,995,0.265711905676805,0.752991938549149,0.91430512368385,0.385165276122252,0.257812053698941
0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,2,3,995,16,5,0,979,16,5,0,979,16,5,0,979,16,5,0,979,1,1,4,994,1,1,4,994,1,1,4,994,0,1,4,995,2,2,3,993,0,2,3,995,0,1,4,995,0,0,5,995,0.191868595498328,0.726669011244334,0.824067781987978,0.319827191824938,0.208646902533043
0,1,4,995,0,1,4,995,0,0,5,995,0,0,5,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,21,4,1,974,21,4,1,974,21,4,1,974,21,4,1,974,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,1,2,3,994,1,2,3,994,0,2,3,995,0,2,3,995,0.24099009670186,0.73999012707919,0.879520450523053,0.34326538908667,0.229903749365164
0,1,4,995,0,1,4,995,0,1,4,995,0,0,5,995,0,4,1,995,0,4,1,995,0,4,1,995,0,3,2,995,18,4,1,977,18,4,1,977,18,4,1,977,18,4,1,977,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,1,2,3,994,0,2,3,995,0,2,3,995,0,2,3,995,0.431946102352382,0.733700282750228,0.875881652861575,0.424866569767161,0.215085780655417
0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,20,4,1,975,20,4,1,975,20,4,1,975,20,4,1,975,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,8,0,5,987,4,0,5,991,1,0,5,994,0,0,5,995,0.245232702869966,0.832405519322607,0.856170382020636,0.38505992885591,0.214642024465013
1,3,2,994,0,3,2,995,0,3,2,995,0,2,3,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,24,4,1,971,24,4,1,971,24,4,1,971,24,4,1,971,3,3,2,992,2,3,2,993,0,3,2,995,0,2,3,995,2,2,3,993,2,2,3,993,2,2,3,993,0,2,3,995,0.186605148006121,0.761149744864211,0.898949129544733,0.317509873455628,0.231734998739949
0,3,2,995,0,3,2,995,0,3,2,995,0,2,3,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,24,4,1,971,24,4,1,971,24,4,1,971,24,4,1,971,2,2,3,993,0,2,3,995,0,2,3,995,0,2,3,995,8,1,4,987,0,1,4,995,0,0,5,995,0,0,5,995,0.18841653988086,0.718613972723348,0.886631536386705,0.338148382253427,0.207943051112326
1,3,2,994,0,3,2,995,0,2,3,995,0,2,3,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,22,4,1,973,22,4,1,973,22,4,1,973,22,4,1,973,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,4,1,4,991,0,1,4,995,0,1,4,995,0,1,4,995,0.164141558057238,0.762629763539046,0.873250703474791,0.298449243511657,0.210411376618244
0,3,2,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,25,4,1,970,25,4,1,970,25,4,1,970,25,4,1,970,1,3,2,994,0,3,2,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,1,4,995,0,1,4,995,0.15251563547857,0.79130505467405,0.899974256228101,0.318997045986828,0.225406089507092
0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,22,4,1,973,22,4,1,973,22,4,1,973,22,4,1,973,1,3,2,994,1,3,2,994,0,3,2,995,0,3,2,995,5,0,5,990,2,0,5,993,1,0,5,994,0,0,5,995,0.17909195259964,0.754433453707233,0.911007789801632,0.323901797731389,0.21134609743496
0,3,2,995,0,3,2,995,0,3,2,995,0,2,3,995,1,3,2,994,1,3,2,994,1,3,2,994,0,3,2,995,26,4,1,969,26,4,1,969,26,4,1,969,26,4,1,969,2,2,3,993,1,1,4,994,1,1,4,994,1,1,4,994,4,0,5,991,2,0,5,993,0,0,5,995,0,0,5,995,0.171348999019607,0.71024314333324,0.912833103183081,0.26961196317529,0.200118223555425
0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,17,4,1,978,17,4,1,978,17,4,1,978,17,4,1,978,1,3,2,994,0,3,2,995,0,3,2,995,0,3,2,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0.236140562894195,0.774170478828046,0.879751484438869,0.400038057299622,0.231106160790612
0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,20,3,2,975,20,3,2,975,20,3,2,975,20,3,2,975,1,3,2,994,1,3,2,994,1,3,2,994,0,3,2,995,2,1,4,993,0,1,4,995,0,1,4,995,0,1,4,995,0.190224583160919,0.799984225009849,0.85941464421252,0.286166412845085,0.210127686747379
1,3,2,994,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,23,3,2,972,23,3,2,972,23,3,2,972,23,3,2,972,1,3,2,994,1,2,3,994,0,2,3,995,0,2,3,995,1,2,3,994,0,2,3,995,0,2,3,995,0,2,3,995,0.183668717896573,0.749805947464253,0.875844317662722,0.33011809829476,0.249700244830788
2,3,2,993,2,3,2,993,1,2,3,994,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,22,4,1,973,22,4,1,973,22,4,1,973,22,4,1,973,3,2,3,992,1,2,3,994,0,2,3,995,0,2,3,995,5,2,3,990,3,2,3,992,2,2,3,993,0,2,3,995,0.191785360326094,0.772443735397901,0.897320898992893,0.309321486859627,0.269353749569041
0,3,2,995,0,2,3,995,0,2,3,995,0,1,4,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,24,4,1,971,24,4,1,971,24,4,1,971,23,4,1,972,1,1,4,994,0,1,4,995,0,1,4,995,0,0,5,995,5,2,3,990,1,2,3,994,1,2,3,994,0,2,3,995,0.152556797931401,0.781977248207918,0.865556673900604,0.269837304654926,0.226535364782943
0,3,2,995,0,2,3,995,0,2,3,995,0,2,3,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,26,4,1,969,26,4,1,969,25,4,1,970,25,4,1,970,2,3,2,993,0,3,2,995,0,2,3,995,0,2,3,995,0,0,5,995,0,0,5,995,0,0,5,995,0,0,5,995,0.235692147937482,0.775996409785319,0.898732914735409,0.435214466853925,0.205236398795779
0,3,2,995,0,3,2,995,0,3,2,995,0,2,3,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,20,4,1,975,20,4,1,975,20,4,1,975,20,4,1,975,2,1,4,993,2,1,4,993,2,1,4,993,1,1,4,994,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0.177583772107892,0.707722856066391,0.89146089485773,0.399834682548739,0.238950499539197
0,1,4,995,0,1,4,995,0,1,4,995,0,0,5,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,28,5,0,967,28,5,0,967,28,5,0,967,28,5,0,967,3,1,4,992,2,1,4,993,0,1,4,995,0,1,4,995,2,0,5,993,0,0,5,995,0,0,5,995,0,0,5,995,0.334740892635634,0.780735684017313,0.935052617498844,0.378093249007499,0.200215170093545
0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,1,3,2,994,0,3,2,995,0,3,2,995,0,3,2,995,21,4,1,974,21,4,1,974,21,4,1,974,21,4,1,974,1,3,2,994,1,3,2,994,1,3,2,994,0,1,4,995,4,0,5,991,2,0,5,993,0,0,5,995,0,0,5,995,0.169187624334071,0.748587040055444,0.86138684859249,0.306906736190288,0.212134011007129
0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,24,3,2,971,24,3,2,971,24,3,2,971,24,3,2,971,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,1,2,3,994,0,1,4,995,0,1,4,995,0,1,4,995,0.510467894073468,0.746637056000878,0.906490349691883,0.648644867639402,0.232923178295508
0,1,4,995,0,1,4,995,0,0,5,995,0,0,5,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,30,4,1,965,30,4,1,965,30,4,1,965,30,4,1,965,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0,2,3,995,0,2,3,995,0,1,4,995,0,1,4,995,0.263317791449275,0.766373194760394,0.948436801762231,0.421299816712083,0.221494809903454
1,4,1,994,0,4,1,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,15,4,1,980,15,4,1,980,15,4,1,980,15,4,1,980,1,4,1,994,1,4,1,994,1,4,1,994,0,4,1,995,1,3,2,994,0,3,2,995,0,3,2,995,0,3,2,995,0.247325528934586,0.73100141132993,0.833351783107488,0.397264649143881,0.268501044385252
2,3,2,993,2,3,2,993,2,3,2,993,0,2,3,995,0,3,2,995,0,3,2,995,0,3,2,995,0,2,3,995,20,4,1,975,20,4,1,975,20,4,1,975,20,4,1,975,2,3,2,993,2,2,3,993,1,2,3,994,0,2,3,995,1,2,3,994,1,2,3,994,1,1,4,994,1,1,4,994,0.17484688118928,0.76519746215206,0.886961124750827,0.264460202334667,0.210773276227214
0,4,1,995,0,4,1,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,17,4,1,978,17,4,1,978,17,4,1,978,17,4,1,978,0,2,3,995,0,2,3,995,0,2,3,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0.190891086200768,0.754769896679646,0.853477956528455,0.292684328925865,0.192102011767951
1,1,4,994,0,1,4,995,0,1,4,995,0,1,4,995,1,2,3,994,1,2,3,994,1,2,3,994,1,2,3,994,22,4,1,973,22,4,1,973,22,4,1,973,22,4,1,973,2,1,4,993,1,1,4,994,1,1,4,994,1,1,4,994,2,1,4,993,2,1,4,993,1,1,4,994,1,1,4,994,0.253088085601696,0.692367247985294,0.862159741995859,0.46013093346343,0.253665760989627
0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,18,3,2,977,18,3,2,977,18,3,2,977,18,3,2,977,0,3,2,995,0,2,3,995,0,2,3,995,0,2,3,995,1,1,4,994,0,0,5,995,0,0,5,995,0,0,5,995,0.253586696442484,0.778072548292019,0.846963689472717,0.450023335957918,0.183907502982471
0,4,1,995,0,3,2,995,0,3,2,995,0,3,2,995,0,4,1,995,0,3,2,995,0,3,2,995,0,3,2,995,18,4,1,977,18,4,1,977,18,4,1,977,18,4,1,977,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0.212870981197084,0.743065054829276,0.839005068343383,0.485836756253276,0.252077567584862
0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,1,2,3,994,1,2,3,994,1,2,3,994,1,2,3,994,22,4,1,973,22,4,1,973,22,4,1,973,22,4,1,973,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,2,1,4,993,2,1,4,993,0,1,4,995,0,1,4,995,0.70024711774731,0.74265945640317,0.90572559737809,0.840380847589498,0.223848455334792
0,1,4,995,0,1,4,995,0,0,5,995,0,0,5,995,0,3,2,995,0,3,2,995,0,3,2,995,0,2,3,995,18,4,1,977,18,4,1,977,18,4,1,977,18,4,1,977,1,2,3,994,0,2,3,995,0,2,3,995,0,2,3,995,1,2,3,994,1,2,3,994,0,2,3,995,0,2,3,995,0.27932986391627,0.725475088899713,0.854150750951379,0.363583457988155,0.273920220276266
0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,29,4,1,966,29,4,1,966,29,4,1,966,29,4,1,966,2,2,3,993,1,2,3,994,0,2,3,995,0,1,4,995,5,0,5,990,1,0,5,994,0,0,5,995,0,0,5,995,0.165248737069341,0.756782530576283,0.918671070795747,0.334157720750876,0.20748950841751
1,3,2,994,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,15,4,1,980,15,4,1,980,15,4,1,980,14,4,1,981,2,1,4,993,1,1,4,994,0,1,4,995,0,1,4,995,3,1,4,992,1,1,4,994,1,1,4,994,0,0,5,995,0.207053818188337,0.740486092502021,0.822029974183983,0.326662855579488,0.201269460474858
1,3,2,994,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,22,4,1,973,22,4,1,973,22,4,1,973,22,4,1,973,2,2,3,993,1,2,3,994,0,2,3,995,0,2,3,995,1,1,4,994,0,1,4,995,0,1,4,995,0,1,4,995,0.167602614522269,0.75280857669346,0.877497507784997,0.319502489546456,0.192709382099695
1,2,3,994,1,2,3,994,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,21,3,2,974,21,3,2,974,21,3,2,974,21,3,2,974,3,2,3,992,3,2,3,992,2,2,3,993,1,2,3,994,2,3,2,993,0,3,2,995,0,3,2,995,0,2,3,995,0.223920620920186,0.828609792659778,0.873143184434566,0.458750180129426,0.266326954258605
0,3,2,995,0,3,2,995,0,3,2,995,0,2,3,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,16,3,2,979,16,3,2,979,16,3,2,979,16,3,2,979,1,2,3,994,0,2,3,995,0,2,3,995,0,2,3,995,2,1,4,993,1,1,4,994,0,1,4,995,0,1,4,995,0.22336258188059,0.743516043271869,0.820191615195463,0.496480887904633,0.223130443319965
1,4,1,994,1,2,3,994,1,2,3,994,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,23,4,1,972,23,4,1,972,23,4,1,972,23,4,1,972,2,1,4,993,2,1,4,993,1,1,4,994,0,1,4,995,1,1,4,994,1,1,4,994,1,1,4,994,1,0,5,994,0.208761374489058,0.784747573265429,0.89727643770673,0.436120034441609,0.229837827992081
0,3,2,995,0,3,2,995,0,3,2,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,18,3,2,977,18,3,2,977,18,3,2,977,18,3,2,977,2,3,2,993,2,2,3,993,1,2,3,994,1,2,3,994,3,1,4,992,0,1,4,995,0,1,4,995,0,1,4,995,0.209720807709377,0.802306060127961,0.822227717378255,0.374182287359372,0.220088768965997
0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,24,4,1,971,24,4,1,971,24,4,1,971,24,4,1,971,2,3,2,993,0,3,2,995,0,3,2,995,0,1,4,995,3,2,3,992,0,0,5,995,0,0,5,995,0,0,5,995,0.18731806111517,0.728600314804347,0.884557374976401,0.297161519743039,0.194011806345637
0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,14,4,1,981,14,4,1,981,14,4,1,981,14,4,1,981,1,4,1,994,1,4,1,994,0,4,1,995,0,4,1,995,1,1,4,994,1,1,4,994,0,1,4,995,0,1,4,995,0.209718415877142,0.683689285791619,0.811007155244597,0.343364632393006,0.220220185424457
1,3,2,994,0,3,2,995,0,3,2,995,0,2,3,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,25,4,1,970,25,4,1,970,25,4,1,970,25,4,1,970,2,3,2,993,2,3,2,993,0,3,2,995,0,3,2,995,2,2,3,993,1,2,3,994,0,2,3,995,0,1,4,995,0.216352461422485,0.748975324189026,0.907995862549423,0.355669109066699,0.233751911241686
1,1,4,994,1,1,4,994,0,1,4,995,0,0,5,995,1,2,3,994,1,2,3,994,0,2,3,995,0,2,3,995,29,3,2,966,29,3,2,966,29,3,2,966,29,3,2,966,2,1,4,993,1,1,4,994,1,1,4,994,1,1,4,994,3,0,5,992,2,0,5,993,0,0,5,995,0,0,5,995,0.223299400784113,0.751956787819331,0.915988459957558,0.428593530242218,0.191885999342951
